OrderID,OrderDate,CustomerID,ProductID,SalespersonID,RegionID,Quantity,UnitPrice,Discount,Cost,Sales,Profit
6779,2023-10-09,1001,2039,3006,4004,11,184.95,0.0,288.97,2034.45,-1144.22
7141,2023-10-09,1032,2017,3010,4004,14,475.84,0.2,184.67,5329.41,2744.03
5647,2023-10-09,1010,2033,3024,4005,18,75.08,0.1,289.38,1216.3,-3992.54
6515,2023-10-09,1044,2018,3021,4004,15,355.45,0.2,125.22,4265.4,2387.1
5004,2023-10-09,1058,2019,3016,4002,8,312.36,0.0,287.16,2498.88,201.6
6297,2023-10-09,1067,2016,3007,4002,11,382.61,0.2,73.97,3366.97,2553.3
5843,2023-10-10,1038,2015,3010,4003,8,390.72,0.0,146.34,3125.76,1955.04
6142,2023-10-10,1085,2034,3012,4005,10,467.34,0.1,213.26,4206.06,2073.46
6431,2023-10-10,1076,2019,3014,4002,13,249.78,0.05,287.23,3084.78,-649.21
5642,2023-10-11,1006,2046,3017,4003,18,215.45,0.0,259.84,3878.1,-799.02
5895,2023-10-11,1093,2034,3020,4001,4,487.44,0.1,90.56,1754.78,1392.54
6458,2023-10-11,1029,2039,3015,4002,19,249.98,0.0,42.16,4749.62,3948.58
5419,2023-10-11,1079,2003,3021,4002,3,223.9,0.1,117.84,604.53,251.01
6051,2023-10-12,1002,2017,3014,4002,19,314.55,0.2,152.18,4781.16,1889.74
5729,2023-10-12,1072,2010,3010,4002,4,186.58,0.05,268.28,709.0,-364.12
5031,2023-10-12,1052,2010,3017,4003,6,58.5,0.15,89.69,298.35,-239.79
5072,2023-10-12,1092,2010,3022,4005,6,293.53,0.2,233.41,1408.94,8.48
5037,2023-10-12,1063,2002,3002,4001,14,364.39,0.1,71.51,4591.31,3590.17
5491,2023-10-13,1022,2036,3021,4002,7,153.92,0.1,97.6,969.7,286.5
5489,2023-10-13,1042,2038,3022,4005,13,242.11,0.2,34.44,2517.94,2070.22
7182,2023-10-13,1030,2003,3008,4001,12,417.89,0.0,81.96,5014.68,4031.16
5243,2023-10-13,1071,2012,3020,4002,1,195.44,0.1,235.38,175.9,-59.48
6593,2023-10-13,1044,2003,3003,4004,13,393.64,0.05,67.96,4861.45,3977.97
5822,2023-10-13,1001,2001,3011,4005,13,451.76,0.2,99.77,4698.3,3401.29
5281,2023-10-13,1044,2012,3007,4005,10,52.53,0.05,202.55,499.03,-1526.47
6414,2023-10-14,1068,2050,3005,4001,19,127.76,0.15,50.89,2063.32,1096.41
5840,2023-10-14,1025,2042,3021,4002,4,328.71,0.15,37.35,1117.61,968.21
7422,2023-10-14,1068,2049,3011,4004,17,268.5,0.15,290.08,3879.82,-1051.54
7392,2023-10-16,1100,2003,3002,4001,13,108.83,0.0,299.49,1414.79,-2478.58
5404,2023-10-16,1026,2038,3025,4001,8,381.75,0.1,224.19,2748.6,955.08
6934,2023-10-16,1047,2005,3024,4004,12,493.69,0.05,90.53,5628.07,4541.71
5899,2023-10-17,1019,2035,3010,4004,6,366.36,0.15,268.98,1868.44,254.56
6148,2023-10-17,1009,2013,3021,4002,15,419.5,0.1,137.57,5663.25,3599.7
6831,2023-10-17,1047,2027,3014,4001,9,323.83,0.2,48.54,2331.58,1894.72
5990,2023-10-17,1044,2016,3012,4002,19,468.18,0.1,34.73,8005.88,7346.01
6661,2023-10-18,1063,2049,3013,4001,9,67.41,0.05,23.75,576.36,362.61
7282,2023-10-18,1052,2016,3016,4001,7,230.41,0.0,28.2,1612.87,1415.47
6847,2023-10-18,1090,2022,3004,4001,4,344.58,0.15,63.16,1171.57,918.93
5578,2023-10-18,1070,2047,3008,4003,1,472.05,0.15,217.35,401.24,183.89
6953,2023-10-19,1035,2013,3013,4002,13,348.23,0.1,275.1,4074.29,497.99
5923,2023-10-19,1055,2039,3008,4004,7,320.33,0.15,240.36,1905.96,223.44
6921,2023-10-19,1079,2042,3022,4005,16,425.99,0.1,271.25,6134.26,1794.26
5382,2023-10-19,1053,2030,3012,4004,9,232.96,0.1,104.97,1886.98,942.25
7398,2023-10-20,1028,2025,3019,4005,4,412.54,0.05,85.54,1567.65,1225.49
7198,2023-10-20,1082,2015,3018,4002,4,239.54,0.0,238.02,958.16,6.08
5651,2023-10-20,1040,2049,3001,4002,17,85.34,0.0,232.94,1450.78,-2509.2
7094,2023-10-20,1070,2032,3019,4005,14,146.32,0.0,210.31,2048.48,-895.86
5307,2023-10-20,1057,2028,3019,4004,16,84.14,0.2,38.02,1076.99,468.67
5561,2023-10-21,1018,2020,3008,4003,5,335.32,0.0,213.02,1676.6,611.5
6791,2023-10-21,1043,2020,3022,4005,9,467.02,0.15,270.31,3572.7,1139.91
6304,2023-10-21,1040,2047,3011,4005,7,173.08,0.2,266.73,969.25,-897.86
6984,2023-10-21,1054,2037,3020,4005,9,338.04,0.0,141.1,3042.36,1772.46
6101,2023-10-22,1098,2004,3013,4003,10,458.62,0.15,106.22,3898.27,2836.07
6220,2023-10-22,1068,2045,3021,4004,18,428.2,0.0,76.3,7707.6,6334.2
6267,2023-10-22,1005,2029,3013,4003,8,412.67,0.0,206.97,3301.36,1645.6
6576,2023-10-22,1032,2004,3013,4001,4,276.08,0.2,81.19,883.46,558.7
6070,2023-10-23,1024,2039,3020,4003,19,266.11,0.0,121.73,5056.09,2743.22
6015,2023-10-23,1037,2015,3021,4003,19,355.53,0.0,37.35,6755.07,6045.42
5988,2023-10-23,1098,2042,3014,4003,10,449.89,0.2,35.69,3599.12,3242.22
7003,2023-10-23,1080,2038,3017,4001,3,61.16,0.2,278.19,146.78,-687.79
7416,2023-10-23,1066,2005,3017,4005,8,173.32,0.15,199.45,1178.58,-417.02
7324,2023-10-24,1063,2033,3020,4003,7,360.49,0.15,199.01,2144.92,751.85
5067,2023-10-24,1051,2038,3017,4004,11,348.67,0.0,227.65,3835.37,1331.22
6711,2023-10-24,1078,2014,3007,4004,6,97.87,0.15,186.74,499.14,-621.3
6680,2023-10-24,1050,2041,3013,4004,18,362.54,0.0,62.81,6525.72,5395.14
7218,2023-10-25,1006,2031,3009,4005,12,288.54,0.0,265.73,3462.48,273.72
7364,2023-10-25,1079,2045,3023,4004,6,389.47,0.1,254.34,2103.14,577.1
6125,2023-10-26,1072,2017,3010,4003,19,370.43,0.15,122.06,5982.44,3663.3
7024,2023-10-26,1047,2004,3017,4002,5,248.06,0.2,238.18,992.24,-198.66
5985,2023-10-26,1038,2043,3019,4003,12,333.68,0.1,172.24,3603.74,1536.86
5915,2023-10-27,1003,2027,3018,4003,16,59.23,0.05,96.5,900.3,-643.7
7121,2023-10-28,1017,2040,3003,4004,6,249.17,0.0,110.46,1495.02,832.26
7079,2023-10-28,1002,2045,3002,4002,17,445.87,0.2,158.31,6063.83,3372.56
6236,2023-10-28,1037,2040,3004,4001,11,391.8,0.1,254.02,3878.82,1084.6
5056,2023-10-28,1016,2019,3008,4003,9,278.12,0.1,179.26,2252.77,639.43
5159,2023-10-28,1036,2010,3025,4004,2,178.18,0.2,155.97,285.09,-26.85
5862,2023-10-29,1049,2032,3018,4001,5,388.47,0.05,137.3,1845.23,1158.73
6525,2023-10-29,1078,2026,3023,4001,19,213.87,0.15,246.24,3454.0,-1224.56
6329,2023-10-30,1096,2004,3014,4005,2,318.59,0.05,263.69,605.32,77.94
7127,2023-10-30,1016,2034,3009,4004,12,448.95,0.0,61.95,5387.4,4644.0
6291,2023-10-30,1011,2032,3001,4005,19,287.88,0.15,295.63,4649.26,-967.71
5545,2023-10-30,1028,2022,3012,4001,2,205.33,0.05,285.69,390.13,-181.25
6895,2023-10-30,1044,2032,3023,4001,1,172.65,0.15,172.97,146.75,-26.22
6343,2023-10-30,1019,2017,3007,4003,2,183.43,0.1,48.01,330.17,234.15
6293,2023-10-30,1067,2025,3021,4005,1,184.12,0.0,262.86,184.12,-78.74
5315,2023-10-31,1024,2033,3024,4001,11,195.05,0.05,100.87,2038.27,928.7
5902,2023-10-31,1078,2022,3013,4004,3,280.36,0.1,268.85,756.97,-49.58
7331,2023-11-01,1052,2021,3004,4005,2,457.81,0.05,194.93,869.84,479.98
5958,2023-11-01,1048,2007,3012,4004,14,226.25,0.0,264.31,3167.5,-532.84
6149,2023-11-02,1048,2019,3024,4001,19,245.98,0.15,74.39,3972.58,2559.17
5170,2023-11-02,1023,2024,3016,4002,7,161.01,0.0,255.16,1127.07,-659.05
5685,2023-11-02,1072,2045,3014,4005,17,372.67,0.15,31.34,5385.08,4852.3
5394,2023-11-03,1077,2004,3023,4001,13,229.33,0.05,110.57,2832.23,1394.82
6231,2023-11-03,1049,2006,3009,4001,9,179.22,0.1,239.5,1451.68,-703.82
7459,2023-11-03,1051,2046,3022,4004,5,401.79,0.1,259.72,1808.06,509.46
6275,2023-11-03,1061,2028,3005,4004,11,163.18,0.1,69.78,1615.48,847.9
7468,2023-11-03,1018,2012,3024,4005,3,457.47,0.0,200.79,1372.41,770.04
7219,2023-11-04,1025,2043,3014,4002,4,424.1,0.0,142.09,1696.4,1128.04
5537,2023-11-04,1003,2041,3018,4004,11,433.35,0.0,62.47,4766.85,4079.68
5363,2023-11-04,1059,2037,3025,4004,18,273.28,0.1,72.34,4427.14,3125.02
6676,2023-11-05,1092,2023,3010,4002,7,86.35,0.0,244.62,604.45,-1107.89
6495,2023-11-05,1018,2027,3003,4002,17,132.97,0.0,261.0,2260.49,-2176.51
7005,2023-11-05,1026,2001,3024,4003,5,113.7,0.05,154.21,540.07,-230.98
5556,2023-11-05,1084,2050,3020,4005,19,116.1,0.0,156.92,2205.9,-775.58
5782,2023-11-05,1006,2041,3006,4005,9,182.03,0.0,166.75,1638.27,137.52
5387,2023-11-06,1017,2038,3002,4002,11,382.55,0.05,248.76,3997.65,1261.29
6281,2023-11-06,1088,2012,3010,4002,9,54.48,0.1,177.55,441.29,-1156.66
7326,2023-11-06,1052,2008,3003,4005,2,87.66,0.1,62.48,157.79,32.83
5906,2023-11-06,1094,2039,3010,4005,9,66.09,0.2,97.47,475.85,-401.38
6385,2023-11-06,1013,2015,3009,4002,10,399.55,0.05,39.58,3795.72,3399.92
7291,2023-11-07,1027,2032,3013,4002,16,74.0,0.2,129.6,947.2,-1126.4
6778,2023-11-07,1029,2047,3011,4004,13,210.6,0.05,259.75,2600.91,-775.84
6392,2023-11-08,1064,2022,3010,4003,14,324.31,0.05,22.38,4313.32,4000.0
5944,2023-11-08,1035,2024,3012,4001,18,226.12,0.0,170.77,4070.16,996.3
6020,2023-11-08,1042,2005,3022,4005,18,295.52,0.05,186.23,5053.39,1701.25
7274,2023-11-08,1016,2002,3022,4003,19,423.0,0.2,22.13,6429.6,6009.13
5560,2023-11-08,1067,2048,3012,4002,17,146.55,0.05,198.23,2366.78,-1003.13
5961,2023-11-09,1074,2048,3006,4002,4,238.3,0.05,220.68,905.54,22.82
5481,2023-11-09,1050,2018,3022,4001,13,178.49,0.0,234.68,2320.37,-730.47
7128,2023-11-10,1030,2013,3009,4004,7,378.4,0.1,144.36,2383.92,1373.4
5867,2023-11-10,1028,2037,3001,4002,12,336.02,0.1,185.48,3629.02,1403.26
5882,2023-11-10,1096,2046,3011,4004,11,237.54,0.1,96.09,2351.65,1294.66
6012,2023-11-11,1029,2025,3015,4001,1,191.78,0.05,209.49,182.19,-27.3
5187,2023-11-11,1076,2022,3009,4003,10,155.93,0.1,259.72,1403.37,-1193.83
7477,2023-11-12,1075,2013,3025,4001,5,276.14,0.15,196.89,1173.59,189.14
5446,2023-11-12,1005,2035,3011,4002,1,122.85,0.1,263.71,110.56,-153.15
6668,2023-11-12,1085,2002,3003,4004,6,176.4,0.05,271.39,1005.48,-622.86
7379,2023-11-12,1087,2022,3010,4002,1,337.8,0.15,200.73,287.13,86.4
6885,2023-11-13,1015,2009,3021,4003,18,478.76,0.05,239.5,8186.8,3875.8
6612,2023-11-13,1062,2022,3001,4001,9,365.14,0.05,215.77,3121.95,1180.02
6322,2023-11-13,1077,2034,3010,4003,5,81.95,0.1,199.67,368.78,-629.57
6926,2023-11-13,1048,2039,3006,4001,7,179.67,0.15,249.78,1069.04,-679.42
7245,2023-11-13,1093,2044,3010,4002,5,128.43,0.1,172.56,577.94,-284.86
5539,2023-11-13,1018,2004,3017,4005,7,169.42,0.1,140.85,1067.35,81.4
6785,2023-11-14,1051,2015,3024,4005,3,347.24,0.0,234.44,1041.72,338.4
5587,2023-11-14,1075,2026,3008,4004,9,56.73,0.2,77.24,408.46,-286.7
6867,2023-11-14,1019,2010,3002,4002,15,215.72,0.2,51.14,2588.64,1821.54
6858,2023-11-14,1048,2041,3020,4002,14,415.9,0.05,230.37,5531.47,2306.29
7085,2023-11-14,1021,2006,3006,4003,5,314.45,0.05,59.49,1493.64,1196.19
6731,2023-11-14,1040,2019,3025,4005,16,456.99,0.2,296.82,5849.47,1100.35
6112,2023-11-15,1047,2011,3014,4001,4,150.57,0.0,139.76,602.28,43.24
5765,2023-11-15,1047,2021,3020,4003,18,79.98,0.2,31.18,1151.71,590.47
5212,2023-11-16,1014,2033,3013,4004,15,168.98,0.0,294.49,2534.7,-1882.65
6578,2023-11-16,1002,2035,3014,4001,19,368.04,0.15,129.8,5943.85,3477.65
6634,2023-11-16,1019,2039,3025,4005,1,263.86,0.05,234.25,250.67,16.42
5769,2023-11-16,1002,2035,3004,4002,16,249.46,0.05,263.61,3791.79,-425.97
6548,2023-11-17,1082,2019,3020,4001,8,343.1,0.1,42.38,2470.32,2131.28
7372,2023-11-17,1032,2035,3021,4003,13,462.84,0.05,130.02,5716.07,4025.81
6703,2023-11-17,1026,2018,3020,4004,10,428.97,0.1,281.81,3860.73,1042.63
7345,2023-11-17,1041,2040,3022,4002,18,131.13,0.15,40.72,2006.29,1273.33
6546,2023-11-17,1094,2012,3018,4004,4,322.79,0.2,192.64,1032.93,262.37
5321,2023-11-18,1008,2025,3019,4002,3,450.87,0.2,195.52,1082.09,495.53
7180,2023-11-18,1030,2045,3013,4003,1,266.65,0.1,85.18,239.98,154.8
5510,2023-11-18,1094,2003,3013,4004,16,274.48,0.0,217.37,4391.68,913.76
5356,2023-11-18,1049,2043,3016,4003,9,82.52,0.15,53.81,631.28,146.99
5534,2023-11-18,1059,2041,3006,4002,16,337.02,0.0,276.48,5392.32,968.64
5110,2023-11-19,1024,2030,3019,4004,12,94.97,0.15,58.33,968.69,268.73
6077,2023-11-19,1083,2021,3022,4004,10,466.49,0.1,133.79,4198.41,2860.51
5887,2023-11-20,1056,2039,3010,4002,7,217.4,0.2,163.91,1217.44,70.07
6771,2023-11-20,1020,2048,3017,4005,15,471.89,0.1,174.76,6370.52,3749.12
5365,2023-11-20,1049,2048,3003,4003,1,230.97,0.05,229.37,219.42,-9.95
7084,2023-11-20,1032,2037,3012,4002,8,368.2,0.2,51.35,2356.48,1945.68
5352,2023-11-20,1033,2045,3006,4003,3,277.14,0.15,280.78,706.71,-135.63
5104,2023-11-20,1080,2031,3009,4001,19,208.11,0.15,87.63,3360.98,1696.01
7254,2023-11-21,1034,2016,3011,4004,16,441.2,0.0,259.57,7059.2,2906.08
6210,2023-11-21,1025,2016,3010,4003,12,421.55,0.15,160.71,4299.81,2371.29
5629,2023-11-21,1012,2045,3005,4005,16,103.48,0.1,56.15,1490.11,591.71
6173,2023-11-22,1090,2011,3025,4001,7,416.31,0.15,41.13,2477.04,2189.13
6977,2023-11-23,1061,2002,3008,4005,7,408.01,0.2,194.13,2284.86,925.95
7346,2023-11-23,1001,2013,3021,4002,3,375.86,0.0,76.92,1127.58,896.82
7455,2023-11-23,1084,2050,3006,4004,14,436.26,0.05,181.1,5802.26,3266.86
7354,2023-11-23,1060,2048,3021,4001,18,431.86,0.05,69.3,7384.81,6137.41
5655,2023-11-24,1063,2009,3023,4005,5,432.07,0.2,256.29,1728.28,446.83
7211,2023-11-24,1065,2003,3010,4003,11,466.49,0.0,268.74,5131.39,2175.25
6062,2023-11-25,1011,2034,3016,4001,7,229.08,0.1,182.41,1443.2,166.33
7122,2023-11-25,1016,2047,3015,4005,12,101.59,0.2,122.38,975.26,-493.3
5567,2023-11-26,1083,2009,3001,4004,3,129.03,0.0,237.79,387.09,-326.28
6807,2023-11-26,1045,2005,3016,4003,19,482.11,0.1,167.68,8244.08,5058.16
6164,2023-11-26,1024,2023,3011,4002,4,322.84,0.2,269.12,1033.09,-43.39
6510,2023-11-26,1050,2039,3023,4002,17,66.9,0.1,193.51,1023.57,-2266.1
6032,2023-11-27,1027,2004,3013,4004,13,199.7,0.2,170.42,2076.88,-138.58
7277,2023-11-27,1004,2012,3008,4001,19,300.94,0.0,228.62,5717.86,1374.08
6769,2023-11-27,1006,2033,3025,4002,5,383.07,0.2,159.6,1532.28,734.28
5819,2023-11-27,1054,2048,3005,4005,17,381.24,0.2,112.14,5184.86,3278.48
6079,2023-11-28,1081,2019,3006,4002,15,99.05,0.05,290.33,1411.46,-2943.49
6472,2023-11-28,1092,2028,3013,4002,8,326.37,0.1,88.04,2349.86,1645.54
5182,2023-11-28,1049,2030,3012,4003,18,169.69,0.05,254.68,2901.7,-1682.54
6521,2023-11-29,1046,2004,3019,4004,11,217.61,0.1,152.62,2154.34,475.52
5833,2023-11-29,1074,2045,3004,4003,3,303.22,0.0,91.96,909.66,633.78
6715,2023-11-29,1038,2029,3003,4001,4,372.56,0.2,243.33,1192.19,218.87
6234,2023-11-29,1012,2021,3024,4001,16,204.99,0.05,220.38,3115.85,-410.23
6635,2023-11-29,1055,2016,3020,4005,7,434.57,0.1,187.35,2737.79,1426.34
5100,2023-11-29,1069,2045,3010,4005,5,112.53,0.2,89.21,450.12,4.07
5726,2023-12-01,1067,2002,3015,4002,10,96.37,0.05,159.05,915.52,-674.98
5542,2023-12-01,1015,2002,3014,4003,5,188.06,0.05,252.2,893.28,-367.72
6330,2023-12-01,1062,2026,3007,4005,7,242.53,0.05,237.24,1612.82,-47.86
7370,2023-12-02,1083,2013,3006,4003,6,118.21,0.1,186.69,638.33,-481.81
7125,2023-12-02,1084,2029,3002,4005,4,425.3,0.2,222.14,1360.96,472.4
7453,2023-12-02,1022,2022,3009,4001,4,217.34,0.1,299.25,782.42,-414.58
6377,2023-12-02,1002,2020,3013,4004,17,262.53,0.2,207.46,3570.41,43.59
6681,2023-12-02,1049,2029,3012,4003,3,74.97,0.05,256.54,213.66,-555.96
5723,2023-12-02,1051,2029,3025,4005,6,425.85,0.0,117.64,2555.1,1849.26
6454,2023-12-03,1099,2047,3013,4004,8,304.17,0.2,220.01,1946.69,186.61
6871,2023-12-03,1013,2021,3023,4001,7,233.7,0.05,218.34,1554.1,25.72
6206,2023-12-03,1016,2013,3018,4002,3,403.34,0.2,148.22,968.02,523.36
5488,2023-12-03,1092,2046,3010,4001,7,430.95,0.1,26.67,2714.98,2528.29
6066,2023-12-04,1099,2023,3003,4001,12,244.55,0.2,170.68,2347.68,299.52
6568,2023-12-04,1080,2048,3025,4002,11,141.02,0.0,299.41,1551.22,-1742.29
6842,2023-12-04,1080,2035,3015,4004,12,223.89,0.0,79.84,2686.68,1728.6
5532,2023-12-05,1026,2011,3005,4004,2,58.26,0.05,251.6,110.69,-392.51
5877,2023-12-05,1063,2034,3019,4004,1,345.11,0.15,131.03,293.34,162.31
5669,2023-12-05,1060,2019,3023,4005,17,319.59,0.05,22.4,5161.38,4780.58
5239,2023-12-05,1008,2049,3023,4002,15,264.16,0.2,96.55,3169.92,1721.67
6186,2023-12-06,1042,2042,3020,4005,15,293.76,0.1,161.84,3965.76,1538.16
7472,2023-12-06,1008,2038,3008,4002,17,327.6,0.05,195.82,5290.74,1961.8
5498,2023-12-06,1046,2049,3016,4003,2,410.02,0.15,156.79,697.03,383.45
7098,2023-12-06,1002,2047,3001,4001,3,102.22,0.15,73.84,260.66,39.14
6159,2023-12-07,1018,2033,3004,4005,13,50.96,0.05,249.27,629.36,-2611.15
7061,2023-12-07,1068,2017,3017,4001,13,353.39,0.05,90.79,4364.37,3184.1
5466,2023-12-07,1080,2047,3013,4005,6,364.13,0.05,291.48,2075.54,326.66
7445,2023-12-08,1040,2019,3021,4005,17,211.64,0.0,153.35,3597.88,990.93
6443,2023-12-08,1051,2043,3013,4005,16,496.67,0.1,103.6,7152.05,5494.45
6852,2023-12-08,1070,2010,3015,4005,3,471.72,0.1,74.84,1273.64,1049.12
6061,2023-12-08,1040,2031,3008,4003,11,261.99,0.1,266.28,2593.7,-335.38
6734,2023-12-08,1036,2043,3003,4003,4,59.13,0.05,153.58,224.69,-389.63
5422,2023-12-08,1066,2030,3005,4004,3,442.49,0.1,151.39,1194.72,740.55
6840,2023-12-09,1019,2019,3014,4005,12,370.86,0.0,81.44,4450.32,3473.04
5583,2023-12-10,1070,2047,3013,4002,16,275.96,0.05,153.22,4194.59,1743.07
5654,2023-12-10,1065,2041,3016,4001,3,119.72,0.15,251.01,305.29,-447.74
6980,2023-12-10,1036,2040,3001,4002,1,495.59,0.05,53.39,470.81,417.42
7461,2023-12-11,1021,2050,3010,4004,5,308.42,0.2,145.91,1233.68,504.13
5699,2023-12-11,1089,2049,3011,4001,14,462.81,0.05,286.31,6155.37,2147.03
5830,2023-12-11,1073,2024,3009,4005,5,205.15,0.2,55.4,820.6,543.6
6902,2023-12-11,1066,2050,3017,4001,12,289.55,0.2,224.7,2779.68,83.28
5040,2023-12-11,1058,2013,3012,4005,15,461.7,0.1,154.87,6232.95,3909.9
5727,2023-12-12,1007,2011,3015,4002,19,152.35,0.2,172.39,2315.72,-959.69
7305,2023-12-12,1010,2046,3014,4005,2,68.92,0.15,216.76,117.16,-316.36
5224,2023-12-13,1017,2007,3023,4004,18,422.9,0.0,276.94,7612.2,2627.28
6344,2023-12-13,1080,2026,3015,4003,7,121.68,0.1,213.73,766.58,-729.53
6834,2023-12-13,1072,2038,3024,4002,5,398.89,0.15,245.33,1695.28,468.63
6200,2023-12-13,1046,2041,3023,4005,16,118.9,0.05,274.04,1807.28,-2577.36
7066,2023-12-13,1036,2030,3021,4002,2,90.49,0.05,113.64,171.93,-55.35
6732,2023-12-14,1076,2012,3012,4004,15,139.15,0.0,160.24,2087.25,-316.35
7431,2023-12-14,1091,2018,3010,4003,11,326.17,0.15,178.4,3049.69,1087.29
6613,2023-12-14,1007,2047,3010,4002,15,140.76,0.05,167.05,2005.83,-499.92
5271,2023-12-14,1077,2002,3025,4003,12,490.49,0.2,73.02,4708.7,3832.46
6541,2023-12-14,1077,2004,3015,4001,19,444.72,0.0,180.67,8449.68,5016.95
7106,2023-12-14,1044,2039,3015,4001,11,278.99,0.05,177.01,2915.45,968.34
5927,2023-12-15,1007,2020,3010,4004,11,330.78,0.05,250.26,3456.65,703.79
5157,2023-12-15,1049,2049,3007,4002,19,238.66,0.1,208.22,4081.09,124.91
5036,2023-12-15,1017,2027,3011,4003,12,362.97,0.1,249.7,3920.08,923.68
5839,2023-12-15,1063,2027,3019,4004,8,393.84,0.0,222.01,3150.72,1374.64
7342,2023-12-15,1064,2040,3018,4002,13,475.27,0.1,98.83,5560.66,4275.87
6144,2023-12-15,1007,2004,3019,4004,7,269.42,0.1,31.99,1697.35,1473.42
6631,2023-12-16,1013,2048,3007,4005,12,308.73,0.05,200.38,3519.52,1114.96
5796,2023-12-16,1043,2004,3011,4001,12,199.81,0.0,151.98,2397.72,573.96
6888,2023-12-16,1060,2001,3005,4005,5,199.54,0.05,174.74,947.82,74.12
6815,2023-12-18,1029,2012,3021,4001,1,366.25,0.2,99.62,293.0,193.38
5407,2023-12-18,1003,2019,3020,4002,4,456.53,0.0,203.93,1826.12,1010.4
5046,2023-12-19,1009,2012,3010,4005,7,335.09,0.05,185.88,2228.35,927.19
7261,2023-12-19,1056,2042,3021,4003,17,110.03,0.1,269.88,1683.46,-2904.5
5874,2023-12-19,1020,2023,3024,4002,17,490.32,0.15,253.81,7085.12,2770.35
5509,2023-12-20,1056,2046,3014,4005,8,266.32,0.05,48.44,2024.03,1636.51
7055,2023-12-20,1041,2039,3008,4001,19,172.89,0.2,276.71,2627.93,-2629.56
7347,2023-12-20,1002,2038,3019,4005,1,415.51,0.0,46.01,415.51,369.5
6158,2023-12-20,1099,2029,3022,4005,12,440.47,0.05,29.57,5021.36,4666.52
6273,2023-12-20,1099,2001,3022,4002,4,269.26,0.05,232.33,1023.19,93.87
6658,2023-12-20,1061,2021,3018,4005,1,277.93,0.15,76.14,236.24,160.1
7280,2023-12-21,1052,2011,3016,4003,4,231.23,0.1,20.09,832.43,752.07
7213,2023-12-22,1054,2003,3020,4003,4,391.04,0.05,133.77,1485.95,950.87
5788,2023-12-22,1012,2036,3005,4005,14,418.43,0.2,196.57,4686.42,1934.44
6059,2023-12-23,1021,2013,3020,4003,2,420.39,0.2,270.83,672.62,130.96
5378,2023-12-24,1005,2016,3016,4003,17,110.27,0.05,270.61,1780.86,-2819.51
6743,2023-12-24,1080,2022,3017,4004,5,150.13,0.05,251.88,713.12,-546.28
6964,2023-12-24,1089,2017,3015,4001,3,88.69,0.0,240.91,266.07,-456.66
6857,2023-12-25,1089,2006,3008,4001,8,437.56,0.05,242.5,3325.46,1385.46
6589,2023-12-25,1090,2024,3017,4005,3,128.02,0.0,298.15,384.06,-510.39
5480,2023-12-25,1032,2015,3023,4003,19,252.76,0.2,268.73,3841.95,-1263.92
5737,2023-12-25,1036,2006,3008,4001,16,55.48,0.1,227.29,798.91,-2837.73
7135,2023-12-26,1021,2048,3009,4002,2,229.34,0.15,258.25,389.88,-126.62
6614,2023-12-26,1075,2004,3019,4005,3,243.39,0.1,253.73,657.15,-104.04
5492,2023-12-26,1021,2008,3015,4004,1,384.58,0.05,264.54,365.35,100.81
6744,2023-12-26,1074,2037,3025,4005,11,499.85,0.1,198.79,4948.52,2761.83
7064,2023-12-27,1032,2016,3007,4005,9,169.02,0.0,142.22,1521.18,241.2
6579,2023-12-27,1097,2037,3002,4001,5,375.1,0.1,297.07,1687.95,202.6
5878,2023-12-27,1061,2032,3011,4002,5,273.66,0.15,297.46,1163.06,-324.24
6782,2023-12-27,1059,2013,3016,4005,9,69.36,0.15,282.81,530.6,-2014.69
5684,2023-12-27,1093,2033,3010,4005,5,183.17,0.0,28.13,915.85,775.2
6307,2023-12-27,1011,2011,3006,4003,6,197.14,0.2,156.5,946.27,7.27
7389,2023-12-28,1021,2015,3012,4004,13,442.76,0.05,131.43,5468.09,3759.5
7138,2023-12-28,1022,2039,3020,4005,18,442.23,0.05,158.48,7562.13,4709.49
7028,2023-12-28,1033,2012,3025,4002,16,332.48,0.15,30.62,4521.73,4031.81
5455,2023-12-29,1088,2047,3005,4004,1,302.11,0.05,109.43,287.0,177.57
5260,2023-12-29,1045,2049,3003,4001,17,479.59,0.15,255.96,6930.08,2578.76
6695,2023-12-29,1012,2017,3021,4003,8,281.47,0.2,62.41,1801.41,1302.13
6572,2023-12-29,1020,2046,3011,4003,5,387.01,0.15,213.59,1644.79,576.84
5837,2023-12-30,1041,2046,3025,4002,2,151.2,0.15,204.66,257.04,-152.28
5078,2023-12-30,1076,2017,3023,4005,7,89.66,0.05,246.38,596.24,-1128.42
7095,2024-01-01,1002,2042,3018,4001,8,244.78,0.05,219.63,1860.33,103.29
7053,2024-01-01,1042,2045,3012,4003,6,453.11,0.2,294.31,2174.93,409.07
6469,2024-01-02,1067,2010,3014,4002,10,56.29,0.05,294.16,534.76,-2406.84
5449,2024-01-02,1010,2016,3021,4005,17,283.75,0.05,236.77,4582.56,557.47
6428,2024-01-03,1064,2037,3020,4002,2,215.74,0.1,51.82,388.33,284.69
6237,2024-01-03,1061,2001,3018,4002,7,433.84,0.1,190.33,2733.19,1400.88
6289,2024-01-03,1014,2006,3012,4001,18,325.47,0.0,38.92,5858.46,5157.9
5045,2024-01-03,1023,2026,3024,4002,16,69.05,0.2,44.24,883.84,176.0
